job_id,service_category,service_subtype,zip_code,booking_month,job_description,estimate_lo,estimate_hi,original_estimate,final_price,deadline,complexity,scope_size,urgency,cat_Auto,cat_Chimney,cat_Cleaning,cat_Electrical,cat_Exterior,cat_Flooring,cat_General Contractor,cat_HVAC,cat_Handyman,cat_Landscaping,cat_Moving,cat_Painting,cat_Pest Control,cat_Plumbing,cat_Pool,cat_Remodeling,cat_Roofing,deadline_I'm flexible,deadline_Within 1 month,deadline_Within 1-2 weeks,booking_month_numeric,interval_width,interval_width_ratio,cat_is_prod,price_is_high,interval_is_wide
job_001107,Pool,Pool,84746,2026-03,Pool,163,1501,832,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,3,1338,8.208588906695773,0,0,0
job_001108,Plumbing,Fixture Installation,30129,2026-02,Fix leaking bathroom faucet,95,1745,920,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2,1650,17.368420869806098,1,0,0
job_001109,Painting,Cabinet,93671,2026-03,Cabinet refinishing,259,2824,1541,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,2565,9.903474865237548,0,0,0
job_001110,Painting,Exterior,55308,2026-04,Paint interior bedroom walls,338,2343,1340,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,4,2005,5.931952645171738,0,0,0
job_001111,Remodeling,Remodeling,83688,2026-01,Remodeling,153,1998,1075,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1,1845,12.058823450595925,0,0,0
job_001112,Cleaning,General Cleaning,79331,2026-02,Window washing service,93,1055,574,,Within 1-2 weeks,medium,medium,routine,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,962,10.344085910278647,1,0,0
job_001113,Cleaning,Window Washing,25457,2026-03,Carpet cleaning entire house,117,1214,665,,Within 1 month,medium,medium,routine,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,1097,9.37606829593104,1,0,0
job_001114,Roofing,Roofing,70477,2026-03,Roofing,239,2082,1160,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3,1843,7.711297038864866,0,0,0
job_001115,Handyman,Handyman,45088,2026-01,Handyman,89,450,269,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,361,4.056179729705846,1,0,0
job_001116,Auto,Auto,35916,2026-04,Auto,216,1761,988,,Within 1-2 weeks,medium,medium,routine,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4,1545,7.152777744663066,0,0,0
job_001117,Landscaping,Landscaping,13456,2026-04,Landscaping,212,1649,930,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,1437,6.778301854819331,1,0,0
job_001118,Auto,Auto,10900,2026-02,Auto,229,1601,915,,Within 1-2 weeks,medium,medium,routine,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,1372,5.991266349383117,0,0,0
job_001119,Exterior,Exterior,22522,2026-04,Exterior,519,2953,1736,,Within 1 month,medium,medium,routine,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,2434,4.689788044913703,1,0,0
job_001120,Auto,Auto,30468,2026-02,Auto,243,1688,965,,As soon as possible,medium,medium,routine,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1445,5.946502033141967,0,0,0
job_001121,Painting,Cabinet,77016,2026-02,Cabinet refinishing,271,2428,1349,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,2157,7.959409564725426,0,0,0
job_001122,Pest Control,Rodents,43458,2026-01,"Bed bug heat treatment, 2BR apartment",290,1831,1060,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,1541,5.313793085124852,0,0,0
job_001123,Exterior,Exterior,65478,2026-04,Exterior,570,3253,1911,,Within 1 month,medium,medium,routine,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,2683,4.707017535601723,1,0,0
job_001124,Electrical,Wiring,85705,2026-02,Install new outlets in kitchen,124,1681,902,,I'm flexible,medium,medium,routine,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,1557,12.556451511641521,1,0,0
job_001125,Electrical,Lighting,36677,2026-03,Install ceiling fan,158,1925,1041,,As soon as possible,medium,medium,routine,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1767,11.183544233015542,1,0,0
job_001126,Pool,Pool,84746,2026-03,Pool,165,2069,1117,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,3,1904,11.53939386945822,0,0,0
job_001127,Pest Control,General,68301,2026-01,Termite inspection and treatment,375,1599,987,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,1224,3.263999991296,0,0,0
job_001128,Flooring,Flooring,90097,2026-02,Flooring,250,2021,1135,,Within 1 month,medium,medium,routine,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,1771,7.083999971664,0,0,0
job_001129,Pool,Pool,40578,2026-03,Pool,154,2005,1079,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3,1851,12.019480441431945,0,0,0
job_001130,Landscaping,Landscaping,83766,2026-03,Landscaping,159,1740,949,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,1581,9.943396163878012,1,0,0
job_001131,Roofing,Roofing,38080,2026-02,Roofing,237,1537,887,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2,1300,5.48523204436611,0,0,0
job_001132,General Contractor,General Contractor,46859,2026-01,General Contractor,786,9583,5184,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,8797,11.192111945048204,0,0,1
job_001133,Landscaping,Landscaping,44410,2026-04,Landscaping,150,1667,908,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,4,1517,10.113333265911113,1,0,0
job_001134,Remodeling,Remodeling,35717,2026-01,Remodeling,173,2487,1330,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1,2314,13.375722466036287,0,0,0
job_001135,Handyman,Handyman,11907,2026-04,Handyman,87,382,234,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,4,295,3.3908045587263844,1,0,0
job_001136,Plumbing,Leak Repair,90504,2026-02,Clear clogged drain,110,1331,720,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2,1221,11.09999989909091,1,0,0
job_001137,Auto,Auto,48156,2026-02,Auto,184,1504,844,,I'm flexible,medium,medium,routine,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,1320,7.173913004489603,0,0,0
job_001138,Flooring,Flooring,84649,2026-01,Flooring,152,2103,1127,,As soon as possible,medium,medium,routine,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1951,12.835526231345222,0,0,0
job_001139,Cleaning,General Cleaning,50202,2026-01,Carpet cleaning entire house,95,1201,648,,I'm flexible,medium,medium,routine,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1106,11.64210514060942,1,0,0
job_001140,Roofing,Roofing,84872,2026-03,Roofing,230,2000,1115,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3,1770,7.695652140453687,0,0,0
job_001141,General Contractor,General Contractor,54484,2026-02,General Contractor,1245,11736,6490,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,10491,8.426506017328107,0,0,1
job_001142,General Contractor,General Contractor,28698,2026-03,General Contractor,1143,11900,6521,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,10757,9.411198591941208,0,0,1
job_001143,Cleaning,Window Washing,86080,2026-03,Deep clean kitchen and bathrooms,109,1004,556,,Within 1 month,medium,medium,routine,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,895,8.211009098981568,1,0,0
job_001144,Plumbing,Fixture Installation,64807,2026-02,Install new water heater,78,1520,799,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2,1442,18.48717925016437,1,0,0
job_001145,Landscaping,Landscaping,79331,2026-04,Landscaping,229,1178,703,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,4,949,4.144104785396922,1,0,0
job_001146,General Contractor,General Contractor,81671,2026-01,General Contractor,948,12072,6510,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,11124,11.734177202812049,0,0,1
job_001147,Exterior,Exterior,23793,2026-03,Exterior,605,3299,1952,,As soon as possible,medium,medium,routine,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2694,4.452892554623318,1,0,0
job_001148,Pest Control,Bed Bugs,95695,2026-01,Termite inspection and treatment,312,2407,1359,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,2095,6.714743568221976,0,0,0
job_001149,General Contractor,General Contractor,96896,2026-01,General Contractor,940,10066,5503,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1,9126,9.70851062796967,0,0,1
job_001150,Electrical,Outlet Installation,80122,2026-04,Replace light switches,173,1995,1084,,Within 1 month,medium,medium,routine,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,1822,10.531791846637041,1,0,0
job_001151,HVAC,Thermostat,66412,2026-02,AC unit repair and maintenance,212,2477,1344,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2,2265,10.683962213754896,1,0,0
job_001152,Exterior,Exterior,55273,2026-03,Exterior,432,2550,1491,,As soon as possible,medium,medium,routine,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2118,4.9027777664287555,1,0,0
job_001153,Handyman,Handyman,30945,2026-03,Handyman,66,382,224,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,316,4.787878715335171,1,0,0
job_001154,Flooring,Flooring,54703,2026-02,Flooring,236,2122,1179,,I'm flexible,medium,medium,routine,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,1886,7.991525389866418,0,0,0
job_001155,Exterior,Exterior,25798,2026-03,Exterior,578,2802,1690,,Within 1 month,medium,medium,routine,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,2224,3.8477508583948947,1,0,0
job_001156,Appliance Repair,Appliance Repair,81232,2026-01,Appliance Repair,241,2424,1332,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,2183,9.058091248721613,0,0,0
job_001157,Pest Control,General,75507,2026-03,General pest control service,274,2475,1374,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3,2201,8.032846686011508,0,0,0
job_001158,Auto,Auto,47957,2026-04,Auto,206,1947,1076,,As soon as possible,medium,medium,routine,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1741,8.451456269653125,0,0,0
job_001159,Roofing,Roofing,98724,2026-04,Roofing,238,1596,917,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,1358,5.705882328966881,0,0,0
job_001160,Remodeling,Remodeling,72655,2026-02,Remodeling,198,1674,936,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,1476,7.454545416896235,0,0,0
job_001161,Exterior,Exterior,90279,2026-03,Exterior,435,2855,1645,,Within 1 month,medium,medium,routine,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,2420,5.56321837801559,1,0,0
job_001162,Pool,Pool,67013,2026-01,Pool,182,2296,1239,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1,2114,11.615384551563821,0,0,0
job_001163,Appliance Repair,Appliance Repair,17490,2026-04,Appliance Repair,188,1991,1089,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,1803,9.590425480901992,0,0,0
job_001164,Pool,Pool,53432,2026-03,Pool,176,2479,1327,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3,2303,13.08522719837939,0,0,0
job_001165,Pool,Pool,74305,2026-02,Pool,188,1767,977,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2,1579,8.398936125537574,0,0,0
job_001166,Auto,Auto,81731,2026-01,Auto,167,1818,992,,I'm flexible,medium,medium,routine,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1651,9.886227485711213,0,0,0
job_001167,Painting,Interior,88915,2026-03,Paint interior bedroom walls,304,2744,1524,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,2440,8.026315763071329,0,0,0
job_001168,Auto,Auto,15707,2026-02,Auto,198,2370,1284,,Within 1 month,medium,medium,routine,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2172,10.96969691429446,0,0,0
job_001169,Pest Control,Bed Bugs,79512,2026-04,Rodent control and sealing,269,2170,1219,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,4,1901,7.066914471870207,0,0,0
job_001170,Flooring,Flooring,14948,2026-04,Flooring,225,1894,1059,,As soon as possible,medium,medium,routine,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1669,7.417777744809877,0,0,0
job_001171,Auto,Auto,29409,2026-02,Auto,161,2308,1234,,As soon as possible,medium,medium,routine,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2147,13.33540364387948,0,0,0
job_001172,Painting,Exterior,72061,2026-04,Paint interior bedroom walls,255,1900,1077,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,1645,6.450980366858901,0,0,0
job_001173,General Contractor,General Contractor,74656,2026-01,General Contractor,1019,8358,4688,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,7339,7.202158972323691,0,0,1
job_001174,Handyman,Handyman,36378,2026-04,Handyman,60,389,224,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,4,329,5.483333241944446,1,0,0
job_001175,Plumbing,Water Heater Replacement,14708,2026-03,Replace kitchen sink shutoff valve (you supply valve),105,1293,699,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,3,1188,11.314285606530614,1,0,0
job_001176,Auto,Auto,89829,2026-03,Auto,232,2186,1209,,Within 1-2 weeks,medium,medium,routine,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,1954,8.42241375679994,0,0,0
job_001177,Landscaping,Landscaping,88520,2026-02,Landscaping,243,1395,819,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2,1152,4.74074072123152,1,0,0
job_001178,Appliance Repair,Appliance Repair,62582,2026-01,Appliance Repair,237,1564,900,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1327,5.599156094518329,0,0,0
job_001179,Landscaping,Landscaping,27167,2026-04,Landscaping,244,1333,788,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,4,1089,4.463114735806907,1,0,0
job_001180,Pest Control,Bed Bugs,15989,2026-03,General pest control service,260,1700,980,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3,1440,5.538461517159764,0,0,0
job_001181,Auto,Auto,78956,2026-01,Auto,238,1643,940,,As soon as possible,medium,medium,routine,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1405,5.903361319733776,0,0,0
job_001182,Electrical,Panel Upgrade,87491,2026-03,Install ceiling fan,139,2293,1216,,Within 1 month,medium,medium,routine,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,2154,15.49640276621293,1,0,0
job_001183,Cleaning,Carpet Cleaning,83045,2026-01,Carpet cleaning entire house,110,904,507,,Within 1-2 weeks,medium,medium,routine,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,794,7.218181752561984,1,0,0
job_001184,Remodeling,Remodeling,87058,2026-04,Remodeling,189,1643,916,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4,1454,7.693121652417346,0,0,0
job_001185,Pest Control,Rodents,98156,2026-02,Rodent control and sealing,302,1799,1050,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2,1497,4.956953625970352,0,0,0
job_001186,Handyman,Handyman,80763,2026-04,Handyman,60,575,317,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,4,515,8.58333319027778,1,0,0
job_001187,Appliance Repair,Appliance Repair,47269,2026-03,Appliance Repair,223,1745,984,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,1522,6.825112077017435,0,0,0
job_001188,Pool,Pool,58755,2026-04,Pool,207,1700,953,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,4,1493,7.2125603516301435,0,0,0
job_001189,Pest Control,General,75159,2026-02,"Bed bug heat treatment, 2BR apartment",274,2001,1137,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2,1727,6.302919685025841,0,0,0
job_001190,Exterior,Exterior,95695,2026-01,Exterior,467,2302,1384,,As soon as possible,medium,medium,routine,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1835,3.9293361800228346,1,0,0
job_001191,Cleaning,General Cleaning,58404,2026-03,Window washing service,83,1234,658,,Within 1-2 weeks,medium,medium,routine,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,1151,13.867469712440124,1,0,0
job_001192,Cleaning,Carpet Cleaning,36378,2026-01,Window washing service,121,1069,595,,Within 1 month,medium,medium,routine,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,948,7.834710679051978,1,0,0
job_001193,Exterior,Exterior,23169,2026-03,Exterior,506,3466,1986,,As soon as possible,medium,medium,routine,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2960,5.849802359980628,1,0,0
job_001194,General Contractor,General Contractor,60484,2026-04,General Contractor,1175,10038,5606,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,4,8863,7.542978716984698,0,0,1
job_001195,Auto,Auto,48049,2026-04,Auto,209,1655,932,,I'm flexible,medium,medium,routine,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4,1446,6.918660253977702,0,0,0
job_001196,Painting,Exterior,94392,2026-02,Trim painting,340,2369,1354,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,2029,5.9676470412716265,0,0,0
job_001197,Auto,Auto,28589,2026-02,Auto,183,1567,875,,Within 1-2 weeks,medium,medium,routine,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,1384,7.562841488727642,0,0,0
job_001198,Painting,Exterior,16808,2026-01,Trim painting,230,2613,1421,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1,2383,10.360869520170132,0,0,0
job_001199,Roofing,Roofing,91278,2026-02,Roofing,220,2099,1159,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2,1879,8.540909052086777,0,0,0
job_001200,Pest Control,Rodents,16941,2026-02,General pest control service,252,1973,1112,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2,1721,6.829365052264424,0,0,0
job_001201,Landscaping,Landscaping,40495,2026-02,Landscaping,152,1418,785,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2,1266,8.328947313625347,1,0,0
job_001202,General Contractor,General Contractor,22903,2026-02,General Contractor,1169,11223,6196,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2,10054,8.60051325183874,0,0,1
job_001203,Moving,Moving,26792,2026-03,Moving,155,2160,1157,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3,2005,12.935483787513007,0,0,0
job_001204,Flooring,Flooring,38955,2026-03,Flooring,214,2264,1239,,Within 1 month,medium,medium,routine,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,2050,9.579439207572713,0,0,0
job_001205,Pool,Pool,34482,2026-03,Pool,150,2280,1215,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3,2130,14.199999905333334,0,0,0
job_001206,Cleaning,General Cleaning,76371,2026-02,"Exterior window wash, 2-story, 20 windows",110,809,459,,Within 1 month,medium,medium,routine,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,699,6.35454539677686,1,0,0
job_001207,Electrical,Outlet Installation,27050,2026-04,Install ceiling fan,127,1828,977,,As soon as possible,medium,medium,routine,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1701,13.393700681939364,1,0,0
job_001208,Remodeling,Remodeling,53756,2026-04,Remodeling,242,2297,1269,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,4,2055,8.491735502100267,0,0,0
job_001209,Pool,Pool,25769,2026-01,Pool,182,2176,1179,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1,1994,10.956043895845912,0,0,0
job_001210,Landscaping,Landscaping,59204,2026-03,Landscaping,193,1523,858,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,1330,6.891191674138903,1,0,0
job_001211,General Contractor,General Contractor,68050,2026-01,General Contractor,1007,11685,6346,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,10678,10.603773574375598,0,0,1
job_001212,Handyman,Handyman,90603,2026-01,Handyman,86,485,285,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,399,4.639534829772851,1,0,0
job_001213,Roofing,Roofing,90096,2026-04,Roofing,206,1970,1088,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4,1764,8.563106754548025,0,0,0
job_001214,Chimney,Chimney,17679,2026-04,Chimney,160,1735,947,,Within 1-2 weeks,medium,medium,routine,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4,1575,9.843749938476563,0,0,0
job_001215,Appliance Repair,Appliance Repair,33227,2026-01,Appliance Repair,170,1637,903,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1467,8.629411713944638,0,0,0
job_001216,Cleaning,General Cleaning,64161,2026-02,Deep clean kitchen and bathrooms,90,915,502,,Within 1-2 weeks,medium,medium,routine,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,825,9.166666564814816,1,0,0
job_001217,Appliance Repair,Appliance Repair,99758,2026-02,Appliance Repair,202,1728,965,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1526,7.554455408146261,0,0,0
job_001218,Electrical,Lighting,83688,2026-04,Install ceiling fan,186,2077,1131,,I'm flexible,medium,medium,routine,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4,1891,10.16666661200717,1,0,0
job_001219,Appliance Repair,Appliance Repair,44410,2026-03,Appliance Repair,183,1624,903,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3,1441,7.874316896861656,0,0,0
job_001220,Remodeling,Remodeling,16098,2026-01,Remodeling,241,1846,1043,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1,1605,6.659751009710577,0,0,0
job_001221,Exterior,Exterior,83891,2026-01,Exterior,441,3089,1765,,Within 1 month,medium,medium,routine,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,2648,6.004535133776565,1,0,0
job_001222,Pest Control,Rodents,98793,2026-03,Termite inspection and treatment,350,1694,1022,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3,1344,3.8399999890285716,0,0,0
job_001223,Exterior,Exterior,34143,2026-03,Exterior,465,2763,1614,,Within 1 month,medium,medium,routine,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,2298,4.9419354732431495,1,0,0
job_001224,Roofing,Roofing,21122,2026-02,Roofing,166,2302,1234,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,2,2136,12.867469802003194,0,0,0
